"","Transcrip_name","Compare"
"4543","SEFA.17059.1","ShortTerm_7.5"
"4544","SEFA.17060.1","ShortTerm_7.5"
"4545","SEFA.17064.1","ShortTerm_7.5"
"4546","SEFA.17087.2","ShortTerm_7.5"
"4547","SEFA.17163.1","ShortTerm_7.5"
"4548","SEFA.17209.1","ShortTerm_7.5"
"4549","SEFA.17209.2","ShortTerm_7.5"
"4550","SEFA.17212.1","ShortTerm_7.5"
"4551","SEFA.17219.1","ShortTerm_7.5"
"4552","SEFA.17256.1","ShortTerm_7.5"
"4553","SEFA.17266.2","ShortTerm_7.5"
"4554","SEFA.17361.1","ShortTerm_7.5"
"4555","SEFA.17386.1","ShortTerm_7.5"
"4556","SEFA.17388.3","ShortTerm_7.5"
"4557","SEFA.17388.4","ShortTerm_7.5"
"4558","SEFA.17440.1","ShortTerm_7.5"
"4559","SEFA.17445.1","ShortTerm_7.5"
"4560","SEFA.17469.1","ShortTerm_7.5"
"4561","SEFA.17471.5","ShortTerm_7.5"
"4562","SEFA.17496.1","ShortTerm_7.5"
"4563","SEFA.17537.1","ShortTerm_7.5"
"4564","SEFA.17571.1","ShortTerm_7.5"
"4565","SEFA.17571.2","ShortTerm_7.5"
"4566","SEFA.17571.3","ShortTerm_7.5"
"4567","SEFA.17571.4","ShortTerm_7.5"
"4568","SEFA.17571.5","ShortTerm_7.5"
"4569","SEFA.17571.6","ShortTerm_7.5"
"4570","SEFA.17571.7","ShortTerm_7.5"
"4571","SEFA.17590.1","ShortTerm_7.5"
"4572","SEFA.17614.1","ShortTerm_7.5"
"4573","SEFA.17615.1","ShortTerm_7.5"
"4574","SEFA.17647.1","ShortTerm_7.5"
"4575","SEFA.17652.1","ShortTerm_7.5"
